ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
515470,26-39,male,majority,0-9y,high school,poverty,0.3995052055279878,0.0,after 2015,1.0,0.0,32765,10000.0,sedan,0,0,0,1.0
976583,16-25,male,majority,0-9y,none,poverty,0.2688557957315958,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1.0
724516,40-64,male,majority,10-19y,high school,middle class,0.6731197410249281,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,1,0,0,0.0
138634,65+,female,majority,10-19y,high school,middle class,0.402838852494212,1.0,after 2015,0.0,1.0,32765,11000.0,sedan,2,0,0,0.0
802517,40-64,female,majority,20-29y,none,poverty,0.4952437707500946,0.0,before 2015,0.0,1.0,10238,16000.0,sedan,1,0,0,0.0
29071,40-64,female,majority,20-29y,high school,middle class,0.6587634686642284,1.0,before 2015,0.0,1.0,21217,10000.0,sedan,1,0,1,1.0
203357,40-64,male,majority,20-29y,university,middle class,0.330887247220658,1.0,before 2015,1.0,0.0,32765,11000.0,sedan,12,0,2,0.0
575033,40-64,male,majority,20-29y,high school,upper class,0.5681059173993356,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,7,0,3,0.0
612786,40-64,male,majority,20-29y,high school,middle class,0.5853750508670569,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,2,0,2,0.0
515497,40-64,female,majority,20-29y,university,working class,0.5958371735450096,0.0,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,2,0.0
631613,65+,female,majority,0-9y,university,upper class,0.6123770267013434,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
212191,26-39,female,majority,10-19y,none,working class,0.421470788840087,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,1,0,1.0
883688,26-39,male,minority,10-19y,university,upper class,0.5589096259275953,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,3,0,2,0.0
432541,40-64,female,majority,20-29y,high school,upper class,,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,5,0,2,0.0
558275,26-39,female,majority,10-19y,none,poverty,0.3437899450363883,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,0.0
485660,40-64,male,majority,10-19y,university,upper class,0.5781305873212035,1.0,before 2015,0.0,1.0,92101,14000.0,sedan,1,0,1,0.0
897682,16-25,female,majority,0-9y,high school,working class,0.3717009607507985,1.0,after 2015,0.0,1.0,10238,,sedan,0,0,0,0.0
731941,26-39,female,majority,0-9y,none,poverty,0.3044782230239015,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
985825,26-39,female,majority,0-9y,high school,poverty,0.3237797344421737,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
718889,40-64,female,minority,20-29y,none,middle class,0.4797713876922586,1.0,before 2015,1.0,1.0,32765,,sedan,6,1,0,0.0
372369,26-39,female,majority,10-19y,high school,middle class,,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,1,0,2,0.0
722998,40-64,male,majority,0-9y,university,upper class,0.5433038756168699,1.0,before 2015,0.0,0.0,10238,11000.0,sports car,0,0,0,1.0
174251,16-25,female,majority,0-9y,none,poverty,0.3195071006422301,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
242772,26-39,female,majority,10-19y,none,middle class,0.5036589704487734,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,1,2,0,0.0
791078,26-39,male,minority,10-19y,university,upper class,0.5758378032781618,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,1,0,0,0.0
686845,26-39,female,majority,10-19y,high school,upper class,0.5669070727369071,1.0,after 2015,1.0,0.0,10238,10000.0,sedan,0,0,2,0.0
983035,40-64,female,majority,20-29y,high school,working class,0.2755804790418684,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,3,0.0
661421,16-25,female,majority,0-9y,high school,working class,0.5064146081732177,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1.0
423497,16-25,female,majority,0-9y,high school,working class,0.3941632454999797,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
32277,26-39,female,minority,10-19y,none,poverty,0.1761149663789997,0.0,before 2015,0.0,1.0,10238,17000.0,sedan,1,0,2,1.0
562582,16-25,female,majority,0-9y,high school,poverty,0.4153855425063041,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
816289,40-64,female,majority,20-29y,high school,middle class,0.6217185834585502,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,3,0.0
89663,16-25,male,majority,0-9y,high school,working class,0.47813982139298,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
566025,26-39,female,majority,10-19y,university,working class,0.4426958181502768,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,0.0
81463,40-64,female,majority,0-9y,university,middle class,0.6192052732804539,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
927919,65+,female,majority,30y+,university,upper class,0.7145464974005755,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,1,0.0
620447,26-39,female,majority,10-19y,university,upper class,0.7764554390782819,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,1,1,0.0
438799,65+,female,majority,30y+,university,upper class,0.5486713813706487,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,7,0,2,0.0
892833,26-39,male,majority,10-19y,high school,middle class,0.5660760717938017,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,5,0,0,0.0
829777,40-64,female,majority,0-9y,university,middle class,0.5675874655649595,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
402924,26-39,female,majority,10-19y,university,working class,0.5884675392032952,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,2,0,0,1.0
650403,40-64,male,majority,20-29y,none,poverty,0.3073861049904308,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,2,0,2,0.0
884967,65+,male,majority,30y+,university,upper class,0.4576717029360895,0.0,before 2015,1.0,1.0,10238,,sedan,4,0,8,0.0
677467,16-25,female,majority,0-9y,none,poverty,0.1562510004957406,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0
766772,26-39,female,majority,10-19y,high school,working class,0.3456724459578565,0.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,1.0
901362,16-25,male,majority,0-9y,none,poverty,0.3471954077087669,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,1.0
904411,26-39,male,majority,10-19y,high school,working class,0.3662098246827593,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,2,0,0,0.0
918944,26-39,male,majority,0-9y,university,upper class,0.5114051425042117,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
714599,65+,male,majority,0-9y,university,upper class,0.6281501079631089,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1.0
717981,65+,male,majority,30y+,high school,upper class,0.6082481234143344,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,10,1,4,0.0
325548,16-25,female,majority,0-9y,none,poverty,0.2345646787410572,0.0,before 2015,0.0,1.0,10238,7000.0,sedan,0,0,0,1.0
514639,26-39,male,majority,0-9y,high school,working class,0.411584472058809,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,1.0
652810,16-25,male,majority,0-9y,high school,middle class,0.3820569054258049,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
681565,26-39,male,majority,10-19y,university,middle class,0.5861052744855212,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,0,0,2,0.0
126096,40-64,female,majority,0-9y,university,upper class,0.5894011677961919,1.0,before 2015,1.0,1.0,21217,5000.0,sedan,0,0,0,1.0
250210,40-64,female,majority,10-19y,university,upper class,,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,2,2,0,0.0
605381,26-39,male,majority,10-19y,none,poverty,0.4626087278813787,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,1,2,1.0
487116,26-39,male,majority,10-19y,none,working class,0.5300643171181573,1.0,before 2015,0.0,0.0,10238,,sedan,1,0,2,1.0
774955,16-25,male,majority,0-9y,high school,poverty,,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
476160,16-25,male,majority,0-9y,none,poverty,0.4730887680061617,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
2590,65+,female,majority,30y+,university,upper class,0.5537983802002591,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,1,0.0
132255,40-64,female,majority,20-29y,university,upper class,,1.0,after 2015,1.0,1.0,92101,7000.0,sedan,1,0,6,0.0
842700,26-39,male,majority,0-9y,high school,middle class,0.3884420515433392,1.0,before 2015,0.0,1.0,21217,12000.0,sedan,0,0,0,1.0
283169,16-25,male,majority,0-9y,university,poverty,0.4310793336400165,0.0,before 2015,1.0,1.0,32765,,sedan,0,0,0,1.0
922527,26-39,male,majority,10-19y,high school,working class,0.4437836280356294,1.0,after 2015,1.0,1.0,10238,15000.0,sedan,0,0,1,0.0
249355,40-64,male,majority,10-19y,none,poverty,,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,4,1.0
299698,16-25,male,majority,0-9y,high school,poverty,0.2632650538999824,1.0,before 2015,0.0,1.0,10238,15000.0,sports car,0,0,0,0.0
598852,26-39,male,majority,0-9y,high school,upper class,0.6139049982758503,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1.0
210356,16-25,female,majority,0-9y,high school,poverty,0.3093306042396641,1.0,before 2015,0.0,1.0,32765,6000.0,sedan,0,0,0,1.0
390441,26-39,male,majority,10-19y,university,middle class,0.4909957303035646,1.0,after 2015,1.0,0.0,92101,14000.0,sedan,2,0,0,1.0
413707,16-25,male,majority,0-9y,high school,poverty,0.2094641847612867,1.0,before 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,0.0
396790,40-64,male,majority,20-29y,university,upper class,0.6663660980564277,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,6,0,6,0.0
871439,26-39,male,majority,0-9y,none,middle class,0.5693585841350143,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0
295095,40-64,male,majority,0-9y,none,upper class,0.6206110726170054,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,1.0
308032,16-25,male,majority,0-9y,none,poverty,0.2201608322372889,0.0,before 2015,0.0,0.0,32765,16000.0,sedan,0,0,0,1.0
847988,40-64,male,majority,20-29y,university,upper class,0.5946924555510383,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,4,0.0
962966,26-39,male,majority,10-19y,none,poverty,0.4217691019197355,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,1,1.0
312613,26-39,male,majority,10-19y,university,middle class,0.4306485099701296,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,5,0.0
63413,40-64,female,majority,20-29y,high school,upper class,0.4750576296457786,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,1,0.0
818927,16-25,female,majority,0-9y,high school,working class,0.4289032526470881,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
542130,65+,male,majority,30y+,university,upper class,0.6052753027995037,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,2,3,0.0
23005,26-39,female,majority,10-19y,high school,working class,,1.0,before 2015,1.0,1.0,32765,,sedan,3,1,0,0.0
783556,40-64,male,majority,0-9y,university,upper class,0.6046068349734135,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,1.0
722205,65+,male,minority,30y+,university,upper class,0.5508246124053148,1.0,before 2015,1.0,1.0,10238,,sedan,5,3,6,0.0
785595,65+,female,majority,30y+,high school,middle class,0.4610398579311485,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,3,0,3,0.0
752784,40-64,male,majority,10-19y,university,middle class,0.5682244079602327,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,4,0,1,0.0
369502,26-39,female,majority,10-19y,none,poverty,0.4644064393036886,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,1,0.0
718626,26-39,male,majority,10-19y,university,upper class,0.6237655956418446,0.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,1,0.0
438080,16-25,female,majority,0-9y,none,poverty,0.357690476762901,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
376531,26-39,female,majority,10-19y,high school,poverty,0.3533941820525979,1.0,before 2015,0.0,0.0,32765,11000.0,sports car,1,0,0,0.0
376753,40-64,female,majority,20-29y,none,middle class,0.5292516056834713,0.0,after 2015,0.0,1.0,10238,11000.0,sedan,1,0,4,0.0
487682,40-64,male,majority,20-29y,university,upper class,0.5392442985575833,1.0,after 2015,1.0,1.0,92101,15000.0,sedan,2,0,2,1.0
440086,40-64,female,majority,20-29y,high school,upper class,,1.0,before 2015,0.0,1.0,21217,12000.0,sedan,0,0,1,1.0
953701,65+,male,majority,30y+,university,upper class,0.5986072426122816,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,3,1,4,0.0
594948,40-64,male,majority,20-29y,high school,upper class,0.6831889740174596,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,5,0,2,0.0
171762,26-39,male,majority,10-19y,none,poverty,0.3930116698115786,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,2,1,4,0.0
179157,16-25,male,majority,0-9y,high school,working class,0.4390875695816957,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,1.0
368392,16-25,male,majority,0-9y,none,poverty,0.2095073883823189,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
349537,26-39,female,majority,10-19y,none,working class,0.3862602749859222,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,0.0
344660,26-39,male,majority,10-19y,university,middle class,0.502144711398539,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,4,0,3,1.0
535065,26-39,male,majority,10-19y,university,middle class,0.495913655413944,1.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,0.0
116223,65+,female,majority,30y+,university,upper class,0.6569952345792299,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,2,0,3,0.0
124204,16-25,female,majority,0-9y,none,poverty,0.186185114720855,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
403255,65+,female,majority,30y+,university,upper class,0.6414588168870665,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,1,2,0.0
847235,26-39,female,majority,10-19y,none,poverty,0.3913025099949014,0.0,before 2015,0.0,1.0,10238,14000.0,sports car,0,0,0,0.0
86139,40-64,male,majority,0-9y,high school,upper class,0.5082979278654464,1.0,before 2015,1.0,1.0,92101,11000.0,sedan,0,0,0,1.0
899785,40-64,male,majority,20-29y,high school,middle class,0.4837317247696164,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,1,0,6,0.0
187975,16-25,female,majority,0-9y,none,poverty,0.4610393716795908,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,0.0
324483,40-64,female,majority,20-29y,university,upper class,0.6135322636094647,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,0,0.0
158980,40-64,female,majority,0-9y,high school,upper class,0.6274722690901392,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
160496,16-25,male,majority,0-9y,university,middle class,0.3813396180214729,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,0,0,0,0.0
151323,26-39,male,majority,0-9y,university,upper class,0.4879019932928329,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,0.0
655609,16-25,female,majority,0-9y,university,poverty,0.3549288973191322,0.0,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,1.0
529581,40-64,male,majority,10-19y,university,upper class,0.6385594983892438,0.0,after 2015,0.0,1.0,32765,14000.0,sedan,2,0,0,0.0
606131,16-25,female,majority,0-9y,high school,poverty,0.3145040661291375,1.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
10314,40-64,male,majority,0-9y,university,upper class,0.6383298810181021,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
523141,26-39,male,majority,10-19y,high school,upper class,0.6579598171546398,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,1,0,1,0.0
829396,16-25,male,majority,0-9y,high school,poverty,0.2241372662621859,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
981972,16-25,male,minority,0-9y,high school,poverty,0.1258955435359577,0.0,after 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,0.0
120748,40-64,female,majority,20-29y,high school,upper class,0.654942816500423,1.0,after 2015,1.0,0.0,10238,12000.0,sedan,0,0,1,0.0
530697,26-39,male,majority,10-19y,university,upper class,0.6357436131134427,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,1,1,0.0
43773,65+,male,minority,30y+,university,upper class,0.352051802438166,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,1,0,3,0.0
158967,26-39,female,majority,0-9y,none,poverty,0.3773706451759009,0.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0
976509,16-25,male,majority,0-9y,high school,working class,0.3748645128732443,0.0,before 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,1.0
96746,40-64,female,majority,10-19y,high school,upper class,0.8197927862511347,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,0,0.0
307599,40-64,male,minority,20-29y,none,working class,0.3820656655474345,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,4,0,3,0.0
780787,26-39,female,majority,10-19y,university,upper class,0.6931513030630937,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,2,3,0.0
768767,40-64,female,majority,0-9y,university,upper class,0.7226016411670321,0.0,before 2015,1.0,1.0,32765,,sedan,0,0,0,1.0
39296,26-39,female,majority,0-9y,high school,middle class,0.4611083027459475,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,0.0
965324,16-25,female,minority,0-9y,none,poverty,0.3880366808421414,0.0,before 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,1.0
377426,16-25,female,majority,0-9y,high school,working class,0.3495977394363498,0.0,before 2015,1.0,0.0,10238,10000.0,sedan,0,0,0,1.0
674133,16-25,male,minority,0-9y,none,poverty,0.3844042013469977,0.0,before 2015,0.0,1.0,92101,11000.0,sedan,0,0,0,1.0
539433,40-64,female,majority,0-9y,university,upper class,0.6262972030099251,1.0,before 2015,0.0,0.0,10238,19000.0,sedan,0,0,0,1.0
761146,26-39,male,majority,0-9y,university,upper class,0.6494150842472346,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
423938,65+,male,majority,30y+,high school,upper class,0.6343725020457226,1.0,after 2015,1.0,0.0,32765,11000.0,sedan,11,1,5,0.0
77566,26-39,female,majority,10-19y,university,middle class,0.6094742693422459,0.0,before 2015,0.0,0.0,10238,,sedan,0,0,1,1.0
364151,65+,female,majority,30y+,high school,upper class,0.6844905315437373,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,5,0,3,0.0
912595,26-39,male,majority,10-19y,high school,middle class,0.4532261163998474,1.0,before 2015,1.0,1.0,10238,14000.0,sports car,2,1,0,0.0
701029,16-25,male,majority,0-9y,university,poverty,,1.0,after 2015,1.0,0.0,32765,,sedan,0,0,0,1.0
252060,26-39,male,majority,10-19y,university,upper class,0.5035670239503522,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,5,0,2,0.0
949958,16-25,female,majority,0-9y,none,poverty,0.4516269504827541,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
243897,40-64,male,majority,20-29y,none,poverty,0.3769402881848251,0.0,before 2015,0.0,1.0,92101,11000.0,sedan,2,0,1,1.0
446779,16-25,female,majority,0-9y,none,poverty,,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
546446,65+,female,majority,0-9y,university,upper class,,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,0.0
505219,26-39,female,majority,10-19y,university,upper class,0.5342378134576791,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,0,0.0
509343,16-25,male,majority,0-9y,university,working class,,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
673789,26-39,male,majority,10-19y,university,upper class,0.5761308490599617,1.0,after 2015,0.0,1.0,10238,15000.0,sports car,0,0,1,0.0
951557,40-64,female,majority,20-29y,high school,middle class,0.4762230188174785,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,0,0.0
123802,40-64,male,minority,0-9y,high school,middle class,0.6488951900742446,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0
472257,40-64,male,majority,20-29y,university,upper class,0.7216402910712306,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,2,0,5,0.0
107410,16-25,male,majority,0-9y,none,poverty,0.3086760491529937,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0
250099,65+,male,majority,30y+,university,upper class,0.6373036380864049,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,7,0,6,0.0
419303,40-64,female,majority,20-29y,high school,working class,0.4332321127507121,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,1,0,2,0.0
175117,40-64,female,majority,20-29y,university,upper class,0.4165222280131299,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,1,1,1,0.0
893783,16-25,female,majority,0-9y,high school,poverty,0.4798501251539698,0.0,before 2015,0.0,1.0,10238,14000.0,sports car,0,0,0,1.0
737043,65+,female,majority,30y+,university,upper class,0.6633244171626496,1.0,before 2015,0.0,0.0,10238,,sedan,3,0,5,0.0
264604,26-39,male,majority,10-19y,none,middle class,0.6180001370819622,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
22326,16-25,female,majority,0-9y,high school,poverty,0.3696161164331113,0.0,before 2015,0.0,0.0,32765,15000.0,sedan,0,0,0,1.0
849845,26-39,female,majority,0-9y,high school,poverty,0.3406862555323136,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0
644091,26-39,female,majority,0-9y,high school,upper class,0.6930352236326813,1.0,before 2015,1.0,1.0,92101,12000.0,sedan,0,0,0,1.0
